fold,image_a,image_b,label,similarity
10,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0016.jpg,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0482.jpg,1,0.67543924
10,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0145.jpg,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0150.jpg,1,0.60858393
10,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0145.jpg,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0238.jpg,1,0.60441995
10,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0203.jpg,data\calibration\lfw\lfw\George_W_Bush\George_W_Bush_0247.jpg,1,0.69845605
10,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0001.jpg,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0002.jpg,1,0.56190139
10,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0002.jpg,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0003.jpg,1,0.62726194
10,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0002.jpg,data\calibration\lfw\lfw\Gloria_Trevi\Gloria_Trevi_0004.jpg,1,0.58205462
10,data\calibration\lfw\lfw\Gordon_Campbell\Gordon_Campbell_0001.jpg,data\calibration\lfw\lfw\Gordon_Campbell\Gordon_Campbell_0002.jpg,1,0.64303243
10,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0001.jpg,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0002.jpg,1,0.62695813
10,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0002.jpg,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0003.jpg,1,0.68929476
10,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0002.jpg,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0004.jpg,1,0.78938234
10,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0003.jpg,data\calibration\lfw\lfw\Greg_Rusedski\Greg_Rusedski_0004.jpg,1,0.78107756
10,data\calibration\lfw\lfw\Gustavo_Kuerten\Gustavo_Kuerten_0001.jpg,data\calibration\lfw\lfw\Gustavo_Kuerten\Gustavo_Kuerten_0002.jpg,1,0.83912647
10,data\calibration\lfw\lfw\Gustavo_Kuerten\Gustavo_Kuerten_0002.jpg,data\calibration\lfw\lfw\Gustavo_Kuerten\Gustavo_Kuerten_0003.jpg,1,0.62002474
10,data\calibration\lfw\lfw\Guy_Hemmings\Guy_Hemmings_0001.jpg,data\calibration\lfw\lfw\Guy_Hemmings\Guy_Hemmings_0002.jpg,1,0.66414344
10,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0006.jpg,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0007.jpg,1,0.85632014
10,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0006.jpg,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0009.jpg,1,0.06574401
10,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0007.jpg,data\calibration\lfw\lfw\Halle_Berry\Halle_Berry_0009.jpg,1,0.09406130
10,data\calibration\lfw\lfw\Heather_Mills\Heather_Mills_0002.jpg,data\calibration\lfw\lfw\Heather_Mills\Heather_Mills_0003.jpg,1,0.61267257
10,data\calibration\lfw\lfw\Heather_Mills\Heather_Mills_0002.jpg,data\calibration\lfw\lfw\Heather_Mills\Heather_Mills_0004.jpg,1,0.64667332
10,data\calibration\lfw\lfw\Heidi_Fleiss\Heidi_Fleiss_0001.jpg,data\calibration\lfw\lfw\Heidi_Fleiss\Heidi_Fleiss_0002.jpg,1,0.42939547
10,data\calibration\lfw\lfw\Heidi_Fleiss\Heidi_Fleiss_0001.jpg,data\calibration\lfw\lfw\Heidi_Fleiss\Heidi_Fleiss_0003.jpg,1,0.52146763
10,data\calibration\lfw\lfw\Henrique_Meirelles\Henrique_Meirelles_0001.jpg,data\calibration\lfw\lfw\Henrique_Meirelles\Henrique_Meirelles_0002.jpg,1,0.68477577
10,data\calibration\lfw\lfw\Iva_Majoli\Iva_Majoli_0001.jpg,data\calibration\lfw\lfw\Iva_Majoli\Iva_Majoli_0002.jpg,1,0.68739712
10,data\calibration\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0003.jpg,data\calibration\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0005.jpg,1,0.83025652
10,data\calibration\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0004.jpg,data\calibration\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0005.jpg,1,0.80836821
10,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0001.jpg,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0002.jpg,1,0.70089191
10,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0001.jpg,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0003.jpg,1,0.70604122
10,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0002.jpg,data\calibration\lfw\lfw\James_Cunningham\James_Cunningham_0003.jpg,1,0.62908167
10,data\calibration\lfw\lfw\James_Parker\James_Parker_0001.jpg,data\calibration\lfw\lfw\James_Parker\James_Parker_0002.jpg,1,0.77194291
10,data\calibration\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0002.jpg,data\calibration\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0005.jpg,1,0.73975939
10,data\calibration\lfw\lfw\Jason_Lezak\Jason_Lezak_0001.jpg,data\calibration\lfw\lfw\Jason_Lezak\Jason_Lezak_0002.jpg,1,0.89974231
10,data\calibration\lfw\lfw\Jay_Rasulo\Jay_Rasulo_0001.jpg,data\calibration\lfw\lfw\Jay_Rasulo\Jay_Rasulo_0002.jpg,1,0.66466892
10,data\calibration\lfw\lfw\Jean-Claude_Juncker\Jean-Claude_Juncker_0001.jpg,data\calibration\lfw\lfw\Jean-Claude_Juncker\Jean-Claude_Juncker_0002.jpg,1,0.67835712
10,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0001.jpg,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0003.jpg,1,0.69180626
10,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0002.jpg,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0016.jpg,1,0.61012208
10,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0003.jpg,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0010.jpg,1,0.05839981
10,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0003.jpg,data\calibration\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0014.jpg,1,0.64366299
10,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0001.jpg,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0003.jpg,1,0.75572407
10,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0005.jpg,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0008.jpg,1,0.67698306
10,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0007.jpg,data\calibration\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0008.jpg,1,0.74005121
10,data\calibration\lfw\lfw\Jesse_James_Leija\Jesse_James_Leija_0001.jpg,data\calibration\lfw\lfw\Jesse_James_Leija\Jesse_James_Leija_0002.jpg,1,0.69012833
10,data\calibration\lfw\lfw\Jesse_Ventura\Jesse_Ventura_0002.jpg,data\calibration\lfw\lfw\Jesse_Ventura\Jesse_Ventura_0003.jpg,1,0.64773941
10,data\calibration\lfw\lfw\Jia_Qinglin\Jia_Qinglin_0001.jpg,data\calibration\lfw\lfw\Jia_Qinglin\Jia_Qinglin_0002.jpg,1,0.71498573
10,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0001.jpg,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0002.jpg,1,0.62426031
10,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0001.jpg,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0004.jpg,1,0.66865653
10,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0002.jpg,data\calibration\lfw\lfw\Jim_Tressel\Jim_Tressel_0004.jpg,1,0.71466577
10,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0001.jpg,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0006.jpg,1,0.66758764
10,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0006.jpg,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0007.jpg,1,0.81015807
10,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0006.jpg,data\calibration\lfw\lfw\Joan_Laporta\Joan_Laporta_0008.jpg,1,0.67007315
10,data\calibration\lfw\lfw\Joe_Dumars\Joe_Dumars_0001.jpg,data\calibration\lfw\lfw\Joe_Dumars\Joe_Dumars_0002.jpg,1,0.74909502
10,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0003.jpg,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0005.jpg,1,0.80383915
10,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0013.jpg,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0034.jpg,1,0.66132808
10,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0042.jpg,data\calibration\lfw\lfw\John_Ashcroft\John_Ashcroft_0043.jpg,1,0.44406891
10,data\calibration\lfw\lfw\John_Bolton\John_Bolton_0006.jpg,data\calibration\lfw\lfw\John_Bolton\John_Bolton_0007.jpg,1,0.81306756
10,data\calibration\lfw\lfw\John_Swofford\John_Swofford_0001.jpg,data\calibration\lfw\lfw\John_Swofford\John_Swofford_0002.jpg,1,0.70418608
10,data\calibration\lfw\lfw\John_Swofford\John_Swofford_0001.jpg,data\calibration\lfw\lfw\John_Swofford\John_Swofford_0003.jpg,1,0.84239429
10,data\calibration\lfw\lfw\John_Timoney\John_Timoney_0001.jpg,data\calibration\lfw\lfw\John_Timoney\John_Timoney_0002.jpg,1,0.80531263
10,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0001.jpg,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0002.jpg,1,0.71804315
10,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0002.jpg,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0005.jpg,1,0.70880175
10,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0003.jpg,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0006.jpg,1,0.64335173
10,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0003.jpg,data\calibration\lfw\lfw\Jon_Gruden\Jon_Gruden_0007.jpg,1,0.65524566
10,data\calibration\lfw\lfw\Julie_Taymor\Julie_Taymor_0001.jpg,data\calibration\lfw\lfw\Julie_Taymor\Julie_Taymor_0002.jpg,1,0.69410777
10,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0001.jpg,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0005.jpg,1,0.80422390
10,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0002.jpg,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0003.jpg,1,0.77110898
10,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0002.jpg,data\calibration\lfw\lfw\Kamal_Kharrazi\Kamal_Kharrazi_0006.jpg,1,0.69772440
10,data\calibration\lfw\lfw\Karin_Stoiber\Karin_Stoiber_0001.jpg,data\calibration\lfw\lfw\Karin_Stoiber\Karin_Stoiber_0002.jpg,1,0.64307344
10,data\calibration\lfw\lfw\Kim_Yong-il\Kim_Yong-il_0001.jpg,data\calibration\lfw\lfw\Kim_Yong-il\Kim_Yong-il_0002.jpg,1,0.65246910
10,data\calibration\lfw\lfw\Kim_Yong-il\Kim_Yong-il_0001.jpg,data\calibration\lfw\lfw\Kim_Yong-il\Kim_Yong-il_0003.jpg,1,0.71196318
10,data\calibration\lfw\lfw\Kimi_Raikkonen\Kimi_Raikkonen_0001.jpg,data\calibration\lfw\lfw\Kimi_Raikkonen\Kimi_Raikkonen_0003.jpg,1,-0.06723711
10,data\calibration\lfw\lfw\Kimi_Raikkonen\Kimi_Raikkonen_0002.jpg,data\calibration\lfw\lfw\Kimi_Raikkonen\Kimi_Raikkonen_0003.jpg,1,0.50051218
10,data\calibration\lfw\lfw\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0001.jpg,data\calibration\lfw\lfw\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0003.jpg,1,0.66150194
10,data\calibration\lfw\lfw\Kobe_Bryant\Kobe_Bryant_0001.jpg,data\calibration\lfw\lfw\Kobe_Bryant\Kobe_Bryant_0002.jpg,1,0.40790325
10,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0001.jpg,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0002.jpg,1,0.62444687
10,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0001.jpg,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0004.jpg,1,0.66255915
10,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0002.jpg,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0004.jpg,1,0.82096291
10,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0003.jpg,data\calibration\lfw\lfw\Kurt_Warner\Kurt_Warner_0005.jpg,1,0.54844499
10,data\calibration\lfw\lfw\Kwon_Yang-sook\Kwon_Yang-sook_0001.jpg,data\calibration\lfw\lfw\Kwon_Yang-sook\Kwon_Yang-sook_0003.jpg,1,0.73935211
10,data\calibration\lfw\lfw\Kwon_Yang-sook\Kwon_Yang-sook_0002.jpg,data\calibration\lfw\lfw\Kwon_Yang-sook\Kwon_Yang-sook_0003.jpg,1,0.83605117
10,data\calibration\lfw\lfw\Lee_Jun\Lee_Jun_0001.jpg,data\calibration\lfw\lfw\Lee_Jun\Lee_Jun_0002.jpg,1,0.65173781
10,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0001.jpg,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0002.jpg,1,0.72676373
10,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0001.jpg,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0003.jpg,1,0.73436612
10,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0002.jpg,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0003.jpg,1,0.81879461
10,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0002.jpg,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0005.jpg,1,0.72620624
10,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0004.jpg,data\calibration\lfw\lfw\Leonid_Kuchma\Leonid_Kuchma_0005.jpg,1,0.67665797
10,data\calibration\lfw\lfw\Lina_Krasnoroutskaya\Lina_Krasnoroutskaya_0001.jpg,data\calibration\lfw\lfw\Lina_Krasnoroutskaya\Lina_Krasnoroutskaya_0002.jpg,1,0.51387078
10,data\calibration\lfw\lfw\Lord_Hutton\Lord_Hutton_0001.jpg,data\calibration\lfw\lfw\Lord_Hutton\Lord_Hutton_0002.jpg,1,0.77609676
10,data\calibration\lfw\lfw\Luiz_Felipe_Scolari\Luiz_Felipe_Scolari_0001.jpg,data\calibration\lfw\lfw\Luiz_Felipe_Scolari\Luiz_Felipe_Scolari_0002.jpg,1,0.77900130
10,data\calibration\lfw\lfw\Lynn_Redgrave\Lynn_Redgrave_0002.jpg,data\calibration\lfw\lfw\Lynn_Redgrave\Lynn_Redgrave_0003.jpg,1,0.74338108
10,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0001.jpg,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0002.jpg,1,0.63144618
10,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0001.jpg,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0003.jpg,1,0.63104993
10,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0002.jpg,data\calibration\lfw\lfw\Magdalena_Maleeva\Magdalena_Maleeva_0003.jpg,1,0.77334046
10,data\calibration\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0001.jpg,data\calibration\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0002.jpg,1,0.74188769
10,data\calibration\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0001.jpg,data\calibration\lfw\lfw\Marcelo_Ebrard\Marcelo_Ebrard_0003.jpg,1,0.70433170
10,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0001.jpg,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0003.jpg,1,0.77084267
10,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0001.jpg,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0004.jpg,1,0.72574276
10,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0002.jpg,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0003.jpg,1,0.72517341
10,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0003.jpg,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0004.jpg,1,0.67467141
10,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0003.jpg,data\calibration\lfw\lfw\Marcelo_Rios\Marcelo_Rios_0005.jpg,1,0.72924107
10,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0001.jpg,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0007.jpg,1,0.04945415
10,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0001.jpg,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0008.jpg,1,0.09998827
10,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0002.jpg,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0006.jpg,1,0.59579349
10,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0002.jpg,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0008.jpg,1,0.66164041
10,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0003.jpg,data\calibration\lfw\lfw\Maria_Shriver\Maria_Shriver_0008.jpg,1,0.07251421
10,data\calibration\lfw\lfw\Marilyn_Monroe\Marilyn_Monroe_0001.jpg,data\calibration\lfw\lfw\Marilyn_Monroe\Marilyn_Monroe_0002.jpg,1,0.58126348
10,data\calibration\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0001.jpg,data\calibration\lfw\lfw\Mario_Cipollini\Mario_Cipollini_0002.jpg,1,0.79870236
10,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0001.jpg,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0005.jpg,1,0.73808110
10,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0002.jpg,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0003.jpg,1,0.87616301
10,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0002.jpg,data\calibration\lfw\lfw\Mark_Hurlbert\Mark_Hurlbert_0004.jpg,1,0.84704125
10,data\calibration\lfw\lfw\Martin_Scorsese\Martin_Scorsese_0002.jpg,data\calibration\lfw\lfw\Martin_Scorsese\Martin_Scorsese_0005.jpg,1,0.64491570
10,data\calibration\lfw\lfw\Martin_Scorsese\Martin_Scorsese_0003.jpg,data\calibration\lfw\lfw\Martin_Scorsese\Martin_Scorsese_0004.jpg,1,0.81797820
10,data\calibration\lfw\lfw\Marwan_Barghouthi\Marwan_Barghouthi_0001.jpg,data\calibration\lfw\lfw\Marwan_Barghouthi\Marwan_Barghouthi_0002.jpg,1,0.78904128
10,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0001.jpg,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0012.jpg,1,0.70146745
10,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0003.jpg,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0005.jpg,1,0.69580543
10,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0007.jpg,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0011.jpg,1,0.63774687
10,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0011.jpg,data\calibration\lfw\lfw\Michael_Bloomberg\Michael_Bloomberg_0013.jpg,1,0.64409655
10,data\calibration\lfw\lfw\Michael_Chang\Michael_Chang_0001.jpg,data\calibration\lfw\lfw\Michael_Chang\Michael_Chang_0003.jpg,1,0.58846271
10,data\calibration\lfw\lfw\Michael_Chang\Michael_Chang_0005.jpg,data\calibration\lfw\lfw\Michael_Chang\Michael_Chang_0006.jpg,1,0.47717825
10,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0001.jpg,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0006.jpg,1,0.74773359
10,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0002.jpg,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0003.jpg,1,0.71695185
10,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0002.jpg,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0011.jpg,1,0.62580025
10,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0002.jpg,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0012.jpg,1,0.63448578
10,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0011.jpg,data\calibration\lfw\lfw\Michael_Jackson\Michael_Jackson_0012.jpg,1,0.78811169
10,data\calibration\lfw\lfw\Michael_Patrick_King\Michael_Patrick_King_0001.jpg,data\calibration\lfw\lfw\Michael_Patrick_King\Michael_Patrick_King_0002.jpg,1,0.76054978
10,data\calibration\lfw\lfw\Michelle_Rodriguez\Michelle_Rodriguez_0001.jpg,data\calibration\lfw\lfw\Michelle_Rodriguez\Michelle_Rodriguez_0002.jpg,1,0.68638194
10,data\calibration\lfw\lfw\Mike_Babcock\Mike_Babcock_0001.jpg,data\calibration\lfw\lfw\Mike_Babcock\Mike_Babcock_0002.jpg,1,0.78896141
10,data\calibration\lfw\lfw\Mike_Martz\Mike_Martz_0001.jpg,data\calibration\lfw\lfw\Mike_Martz\Mike_Martz_0003.jpg,1,0.78204453
10,data\calibration\lfw\lfw\Mike_Scioscia\Mike_Scioscia_0001.jpg,data\calibration\lfw\lfw\Mike_Scioscia\Mike_Scioscia_0002.jpg,1,0.70425892
10,data\calibration\lfw\lfw\Mikulas_Dzurinda\Mikulas_Dzurinda_0001.jpg,data\calibration\lfw\lfw\Mikulas_Dzurinda\Mikulas_Dzurinda_0002.jpg,1,0.76613206
10,data\calibration\lfw\lfw\Miroljub\Miroljub_0001.jpg,data\calibration\lfw\lfw\Miroljub\Miroljub_0002.jpg,1,0.78622288
10,data\calibration\lfw\lfw\Nasser_al-Kidwa\Nasser_al-Kidwa_0001.jpg,data\calibration\lfw\lfw\Nasser_al-Kidwa\Nasser_al-Kidwa_0002.jpg,1,0.73082870
10,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0001.jpg,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0002.jpg,1,0.50368476
10,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0001.jpg,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0003.jpg,1,0.53716272
10,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0001.jpg,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0005.jpg,1,0.50654423
10,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0002.jpg,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0004.jpg,1,0.58578140
10,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0003.jpg,data\calibration\lfw\lfw\Nick_Nolte\Nick_Nolte_0004.jpg,1,0.63510853
10,data\calibration\lfw\lfw\OJ_Simpson\OJ_Simpson_0001.jpg,data\calibration\lfw\lfw\OJ_Simpson\OJ_Simpson_0002.jpg,1,0.69053823
10,data\calibration\lfw\lfw\Oprah_Winfrey\Oprah_Winfrey_0001.jpg,data\calibration\lfw\lfw\Oprah_Winfrey\Oprah_Winfrey_0002.jpg,1,0.54074454
10,data\calibration\lfw\lfw\Oprah_Winfrey\Oprah_Winfrey_0002.jpg,data\calibration\lfw\lfw\Oprah_Winfrey\Oprah_Winfrey_0003.jpg,1,0.64937466
10,data\calibration\lfw\lfw\Orlando_Bloom\Orlando_Bloom_0002.jpg,data\calibration\lfw\lfw\Orlando_Bloom\Orlando_Bloom_0003.jpg,1,0.41801879
10,data\calibration\lfw\lfw\Ozzy_Osbourne\Ozzy_Osbourne_0001.jpg,data\calibration\lfw\lfw\Ozzy_Osbourne\Ozzy_Osbourne_0003.jpg,1,0.41022930
10,data\calibration\lfw\lfw\Paul_Coppin\Paul_Coppin_0001.jpg,data\calibration\lfw\lfw\Paul_Coppin\Paul_Coppin_0002.jpg,1,0.65270644
10,data\calibration\lfw\lfw\Paul_Martin\Paul_Martin_0001.jpg,data\calibration\lfw\lfw\Paul_Martin\Paul_Martin_0006.jpg,1,0.54343808
10,data\calibration\lfw\lfw\Paul_Martin\Paul_Martin_0001.jpg,data\calibration\lfw\lfw\Paul_Martin\Paul_Martin_0007.jpg,1,0.44091710
10,data\calibration\lfw\lfw\Paul_McNulty\Paul_McNulty_0001.jpg,data\calibration\lfw\lfw\Paul_McNulty\Paul_McNulty_0002.jpg,1,0.82063508
10,data\calibration\lfw\lfw\Paul_ONeill\Paul_ONeill_0001.jpg,data\calibration\lfw\lfw\Paul_ONeill\Paul_ONeill_0003.jpg,1,0.02314598
10,data\calibration\lfw\lfw\Paul_ONeill\Paul_ONeill_0005.jpg,data\calibration\lfw\lfw\Paul_ONeill\Paul_ONeill_0007.jpg,1,0.64302444
10,data\calibration\lfw\lfw\Paul_Patton\Paul_Patton_0001.jpg,data\calibration\lfw\lfw\Paul_Patton\Paul_Patton_0002.jpg,1,0.74414241
10,data\calibration\lfw\lfw\Paula_Zahn\Paula_Zahn_0001.jpg,data\calibration\lfw\lfw\Paula_Zahn\Paula_Zahn_0002.jpg,1,0.72167665
10,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0001.jpg,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0005.jpg,1,0.61337727
10,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0003.jpg,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0007.jpg,1,0.64010274
10,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0006.jpg,data\calibration\lfw\lfw\Pierce_Brosnan\Pierce_Brosnan_0009.jpg,1,0.55236864
